2022.08.02\0\5_164.frame,207,117,1
2022.08.02\0\5_164.frame,205,328,1
2022.08.02\0\5_164.frame,509,94,0
2022.08.02\0\5_357.frame,383,85,7
2022.08.02\0\5_357.frame,386,253,7
2022.08.02\0\5_358.frame,389,498,7
2022.08.02\0\5_358.frame,78,160,4
2022.08.02\0\5_358.frame,234,101,4
2022.08.02\0\5_358.frame,391,89,4
2022.08.02\0\5_358.frame,549,85,4
2022.08.02\0\5_358.frame,706,83,4
2022.08.02\0\5_358.frame,804,330,0
2022.08.02\0\5_358.frame,155,389,0
2022.08.02\0\5_526.frame,234,382,5
2022.08.02\0\5_526.frame,271,386,5
2022.08.02\0\5_526.frame,804,153,0
2022.08.02\0\5_533.frame,580,467,0
2022.08.02\0\5_533.frame,568,212,0
2022.08.02\0\5_533.frame,155,271,0
2022.08.02\0\5_533.frame,627,271,0
2022.08.02\0\5_533.frame,450,389,0
2022.08.02\0\5_533.frame,804,507,0
2022.08.02\0\5_548.frame,723,197,5
2022.08.02\0\5_548.frame,692,151,5
2022.08.02\0\5_548.frame,748,227,5
2022.08.02\0\5_548.frame,214,212,0
2022.08.02\0\5_548.frame,450,271,0
2022.08.02\0\5_548.frame,450,330,0
2022.08.02\0\5_548.frame,214,448,0
2022.08.02\0\5_548.frame,804,448,0
2022.08.02\1\1_440.frame,707,514,0
2022.08.02\1\1_440.frame,568,212,0
2022.08.02\1\1_440.frame,627,212,0
2022.08.02\1\1_440.frame,804,507,0
2022.08.02\1\1_526.frame,509,216,5
2022.08.02\1\1_526.frame,565,213,5
2022.08.02\1\2_221.frame,228,278,5
2022.08.02\1\2_221.frame,232,160,5
2022.08.02\1\2_221.frame,278,237,5
2022.08.02\1\2_221.frame,745,94,0
2022.08.02\1\2_221.frame,568,212,0
2022.08.02\1\2_738.frame,276,98,1
2022.08.02\1\2_738.frame,275,142,1
2022.08.02\1\2_738.frame,686,389,0
2022.08.02\1\3_499.frame,625,142,9
2022.08.02\1\3_499.frame,509,330,0
2022.08.02\1\3_499.frame,568,330,0
2022.08.02\1\3_499.frame,686,389,0
2022.08.02\1\3_499.frame,450,448,0
2022.08.02\1\3_596.frame,157,101,1
2022.08.02\1\3_596.frame,98,109,1
2022.08.02\1\3_596.frame,95,177,1
2022.08.02\1\3_688.frame,745,94,0
2022.08.02\1\3_688.frame,214,389,0
2022.08.02\1\3_688.frame,332,389,0
2022.08.02\1\3_688.frame,332,448,0
2022.08.02\1\3_688.frame,273,507,0
2022.08.02\1\3_688.frame,391,507,0
2022.08.02\1\4_272.frame,559,363,5
2022.08.02\1\4_272.frame,561,388,5
2022.08.02\1\4_272.frame,745,212,0
2022.08.02\1\4_272.frame,214,448,0
2022.08.02\1\4_570.frame,153,215,1
2022.08.02\1\4_570.frame,153,244,1
2022.08.02\1\4_570.frame,140,89,1
2022.08.02\1\4_570.frame,509,212,0
2022.08.02\1\4_570.frame,804,212,0
2022.08.02\1\4_570.frame,686,271,0
2022.08.02\1\4_570.frame,214,507,0
2022.08.02\1\5_095.frame,200,67,0
2022.08.02\1\5_095.frame,214,212,0
2022.08.02\1\5_095.frame,155,271,0
2022.08.02\1\5_522.frame,346,149,5
2022.08.02\1\5_522.frame,273,330,0
2022.08.02\1\5_522.frame,273,507,0
2022.08.02\2\1_526.frame,161,100,5
2022.08.02\2\1_526.frame,216,100,5
2022.08.02\2\1_526.frame,627,212,0
2022.08.17\0\0_119.frame,745,328,4
2022.08.17\0\0_119.frame,676,388,4
2022.08.17\0\0_119.frame,718,351,4
2022.08.17\0\0_119.frame,844,310,4
2022.08.17\0\0_119.frame,391,94,0
2022.08.17\0\0_119.frame,155,507,0
2022.08.17\0\0_251.frame,391,94,0
2022.08.17\0\0_251.frame,804,94,0
2022.08.17\0\0_251.frame,273,153,0
2022.08.17\0\0_251.frame,450,271,0
2022.08.17\0\0_251.frame,155,330,0
2022.08.17\0\0_251.frame,804,448,0
2022.08.17\0\0_285.frame,333,221,8
2022.08.17\0\0_285.frame,686,271,0
2022.08.17\0\0_285.frame,804,271,0
2022.08.17\0\0_285.frame,214,448,0
2022.08.17\0\0_285.frame,332,448,0
2022.08.17\0\0_285.frame,686,448,0
2022.08.17\0\0_358.frame,220,221,4
2022.08.17\0\0_358.frame,157,228,4
2022.08.17\0\0_358.frame,96,237,4
2022.08.17\0\0_358.frame,568,94,0
2022.08.17\0\0_358.frame,686,153,0
2022.08.17\0\0_358.frame,627,389,0
2022.08.17\0\0_404.frame,764,151,1
2022.08.17\0\0_404.frame,214,212,0
2022.08.17\0\0_404.frame,509,212,0
2022.08.17\0\0_404.frame,155,389,0
2022.08.17\0\0_767.frame,571,109,4
2022.08.17\0\0_767.frame,730,161,4
2022.08.17\0\0_767.frame,890,90,4
2022.08.17\0\0_767.frame,880,370,4
2022.08.17\0\0_767.frame,726,365,4
2022.08.17\0\0_767.frame,570,361,4
2022.08.17\0\0_767.frame,728,76,4
2022.08.17\0\0_767.frame,829,531,7
2022.08.17\0\0_767.frame,332,507,0
2022.08.17\0\0_832.frame,622,419,0
2022.08.17\0\0_832.frame,214,153,0
2022.08.17\0\0_832.frame,450,153,0
2022.08.17\0\0_832.frame,686,448,0
2022.08.17\0\1_111.frame,331,504,4
2022.08.17\0\1_111.frame,175,536,4
2022.08.17\0\1_111.frame,214,94,0
2022.08.17\0\1_111.frame,214,153,0
2022.08.17\0\1_111.frame,509,153,0
2022.08.17\0\1_111.frame,627,271,0
2022.08.17\0\1_111.frame,686,448,0
2022.08.17\0\1_111.frame,804,507,0
2022.08.17\0\1_163.frame,774,153,11
2022.08.17\0\1_163.frame,769,208,11
2022.08.17\0\1_163.frame,765,264,11
2022.08.17\0\1_163.frame,509,153,0
2022.08.17\0\1_163.frame,155,330,0
2022.08.17\0\1_163.frame,391,507,0
2022.08.17\0\1_188.frame,659,498,9
2022.08.17\0\1_188.frame,450,153,0
2022.08.17\0\1_188.frame,509,153,0
2022.08.17\0\1_188.frame,745,212,0
2022.08.17\0\1_188.frame,332,389,0
2022.08.17\0\1_188.frame,391,507,0
2022.08.17\0\1_288.frame,568,271,0
2022.08.17\0\1_288.frame,568,448,0
2022.08.17\0\1_288.frame,627,507,0
2022.08.17\0\1_404.frame,179,171,1
2022.08.17\0\1_404.frame,509,94,0
2022.08.17\0\1_404.frame,686,330,0
2022.08.17\0\1_492.frame,337,101,1
2022.08.17\0\1_492.frame,331,150,1
2022.08.17\0\1_492.frame,399,301,1
2022.08.17\0\1_492.frame,457,362,1
2022.08.17\0\1_492.frame,381,412,1
2022.08.17\0\1_492.frame,395,499,1
2022.08.17\0\1_492.frame,410,223,1
2022.08.17\0\1_492.frame,440,121,1
2022.08.17\0\1_492.frame,358,293,1
2022.08.17\0\1_492.frame,627,153,0
2022.08.17\0\1_591.frame,215,217,1
2022.08.17\0\1_591.frame,240,191,1
2022.08.17\0\1_591.frame,249,249,1
2022.08.17\0\1_591.frame,627,153,0
2022.08.17\0\1_591.frame,627,330,0
2022.08.17\0\1_621.frame,390,93,1
2022.08.17\0\1_621.frame,409,136,1
2022.08.17\0\1_621.frame,686,330,0
2022.08.17\0\1_621.frame,745,507,0
2022.08.17\0\1_787.frame,812,122,13
2022.08.17\0\1_787.frame,450,271,0
2022.08.17\0\1_787.frame,804,389,0
2022.08.17\0\1_896.frame,515,89,5
2022.08.17\0\1_896.frame,555,113,5
2022.08.17\0\1_896.frame,602,149,5
2022.08.17\0\1_896.frame,509,330,0
2022.08.17\0\1_896.frame,509,507,0
2022.08.17\0\1_907.frame,530,391,7
2022.08.17\0\1_907.frame,745,330,0
2022.08.17\0\1_907.frame,273,507,0
2022.08.17\0\2_148.frame,214,153,0
2022.08.17\0\2_148.frame,450,153,0
2022.08.17\0\2_148.frame,214,389,0
2022.08.17\0\2_163.frame,156,148,11
2022.08.17\0\2_163.frame,155,208,11
2022.08.17\0\2_163.frame,149,269,11
2022.08.17\0\2_163.frame,332,153,0
2022.08.17\0\2_163.frame,332,212,0
2022.08.17\0\2_163.frame,273,448,0
2022.08.17\0\2_163.frame,509,507,0
2022.08.17\0\2_189.frame,685,185,8
2022.08.17\0\2_189.frame,155,271,0
2022.08.17\0\2_248.frame,391,100,0
2022.08.17\0\2_248.frame,369,94,0
2022.08.17\0\2_248.frame,391,94,0
2022.08.17\0\2_248.frame,273,389,0
2022.08.17\0\2_248.frame,804,389,0
2022.08.17\0\2_248.frame,568,448,0
2022.08.17\0\2_441.frame,509,94,0
2022.08.17\0\2_441.frame,686,94,0
2022.08.17\0\2_441.frame,509,153,0
2022.08.17\0\2_441.frame,568,271,0
2022.08.17\0\2_441.frame,391,389,0
2022.08.17\0\2_509.frame,152,142,5
2022.08.17\0\2_509.frame,509,94,0
2022.08.17\0\2_509.frame,804,153,0
2022.08.17\0\2_509.frame,804,330,0
2022.08.17\0\2_509.frame,391,507,0
2022.08.17\0\2_578.frame,576,386,5
2022.08.17\0\2_578.frame,804,330,0
2022.08.17\0\2_602.frame,181,186,1
2022.08.17\0\2_602.frame,212,148,1
2022.08.17\0\2_602.frame,234,124,1
2022.08.17\0\2_602.frame,509,153,0
2022.08.17\0\2_602.frame,804,153,0
2022.08.17\0\2_749.frame,686,528,11
2022.08.17\0\2_749.frame,691,396,11
2022.08.17\0\2_749.frame,214,271,0
2022.08.17\0\2_749.frame,391,330,0
2022.08.17\0\2_767.frame,334,81,1
2022.08.17\0\2_767.frame,340,180,1
2022.08.17\0\2_767.frame,290,356,11
2022.08.17\0\2_767.frame,804,153,0
2022.08.17\0\2_767.frame,804,212,0
2022.08.17\0\2_767.frame,627,448,0
2022.08.17\0\2_802.frame,610,190,1
2022.08.17\0\2_802.frame,615,98,1
2022.08.17\0\2_802.frame,155,212,0
2022.08.17\0\2_802.frame,155,271,0
2022.08.17\0\3_143.frame,807,89,5
2022.08.17\0\3_143.frame,767,156,5
2022.08.17\0\3_143.frame,627,507,0
2022.08.17\0\3_162.frame,392,331,5
2022.08.17\0\3_162.frame,656,196,5
2022.08.17\0\3_162.frame,731,310,5
2022.08.17\0\3_162.frame,655,399,5
2022.08.17\0\3_162.frame,640,294,5
2022.08.17\0\3_162.frame,214,153,0
2022.08.17\0\3_162.frame,155,389,0
2022.08.17\0\3_194.frame,248,299,1
2022.08.17\0\3_194.frame,237,363,1
2022.08.17\0\3_194.frame,256,422,1
2022.08.17\0\3_194.frame,568,94,0
2022.08.17\0\3_194.frame,804,153,0
2022.08.17\0\3_194.frame,450,212,0
2022.08.17\0\3_194.frame,627,330,0
2022.08.17\0\3_194.frame,568,507,0
2022.08.17\0\3_417.frame,332,153,0
2022.08.17\0\3_417.frame,391,271,0
2022.08.17\0\3_417.frame,509,271,0
2022.08.17\0\3_511.frame,743,67,13
2022.08.17\0\3_511.frame,751,234,1
2022.08.17\0\3_511.frame,763,338,1
2022.08.17\0\3_511.frame,763,519,1
2022.08.17\0\3_511.frame,599,473,1
2022.08.17\0\3_511.frame,600,344,1
2022.08.17\0\3_511.frame,214,271,0
2022.08.17\0\3_512.frame,762,471,13
2022.08.17\0\3_512.frame,761,289,1
2022.08.17\0\3_512.frame,450,94,0
2022.08.17\0\3_512.frame,273,330,0
2022.08.17\0\3_512.frame,155,389,0
2022.08.17\0\3_512.frame,332,389,0
2022.08.17\0\3_512.frame,332,507,0
2022.08.17\0\3_531.frame,592,200,0
2022.08.17\0\3_531.frame,322,209,5
2022.08.17\0\3_531.frame,686,94,0
2022.08.17\0\3_531.frame,745,153,0
2022.08.17\0\3_531.frame,155,448,0
2022.08.17\0\3_536.frame,686,212,0
2022.08.17\0\3_536.frame,332,271,0
2022.08.17\0\3_536.frame,391,271,0
2022.08.17\0\3_536.frame,273,330,0
2022.08.17\0\3_536.frame,568,507,0
2022.08.17\0\3_794.frame,452,155,1
2022.08.17\0\3_794.frame,458,91,1
2022.08.17\0\3_794.frame,442,127,1
2022.08.17\0\3_794.frame,745,212,0
2022.08.17\0\3_885.frame,557,256,1
2022.08.17\0\3_885.frame,560,221,1
2022.08.17\0\3_885.frame,560,290,1
2022.08.17\0\3_885.frame,273,507,0
2022.08.17\0\3_899.frame,217,423,11
2022.08.17\0\3_899.frame,509,153,0
2022.08.17\0\3_899.frame,568,153,0
2022.08.17\0\3_899.frame,686,153,0
2022.08.17\0\3_899.frame,568,271,0
2022.08.17\0\3_899.frame,627,389,0
2022.08.17\0\3_899.frame,509,448,0
2022.08.17\0\3_899.frame,627,448,0
2022.08.17\0\3_899.frame,568,507,0
2022.08.17\0\4_110.frame,156,213,0
2022.08.17\0\4_110.frame,391,153,0
2022.08.17\0\4_110.frame,509,212,0
2022.08.17\0\4_110.frame,686,212,0
2022.08.17\0\4_110.frame,155,271,0
2022.08.17\0\4_110.frame,273,271,0
2022.08.17\0\4_110.frame,745,330,0
2022.08.17\0\4_110.frame,804,448,0
2022.08.17\0\4_110.frame,745,507,0
2022.08.17\0\4_121.frame,212,117,1
2022.08.17\0\4_121.frame,215,151,1
2022.08.17\0\4_121.frame,193,200,1
2022.08.17\0\4_121.frame,166,164,1
2022.08.17\0\4_121.frame,568,271,0
2022.08.17\0\4_121.frame,568,448,0
2022.08.17\0\4_195.frame,333,160,1
2022.08.17\0\4_195.frame,333,212,1
2022.08.17\0\4_195.frame,282,164,1
2022.08.17\0\4_195.frame,298,233,1
2022.08.17\0\4_195.frame,324,309,1
2022.08.17\0\4_195.frame,333,262,1
2022.08.17\0\4_195.frame,627,94,0
2022.08.17\0\4_195.frame,745,153,0
2022.08.17\0\4_195.frame,745,271,0
2022.08.17\0\4_195.frame,627,389,0
2022.08.17\0\4_195.frame,509,448,0
2022.08.17\0\4_195.frame,509,507,0
2022.08.17\0\4_215.frame,637,80,1
2022.08.17\0\4_215.frame,636,137,1
2022.08.17\0\4_215.frame,642,190,1
2022.08.17\0\4_215.frame,391,271,0
2022.08.17\0\4_309.frame,686,94,0
2022.08.17\0\4_309.frame,745,94,0
2022.08.17\0\4_309.frame,509,212,0
2022.08.17\0\4_309.frame,627,389,0
2022.08.17\0\4_309.frame,627,448,0
2022.08.17\0\4_309.frame,686,507,0
2022.08.17\0\4_497.frame,548,133,0
2022.08.17\0\4_497.frame,214,94,0
2022.08.17\0\4_497.frame,509,153,0
2022.08.17\0\4_497.frame,155,212,0
2022.08.17\0\4_497.frame,273,212,0
2022.08.17\0\4_497.frame,450,212,0
2022.08.17\0\4_497.frame,332,389,0
2022.08.17\0\4_497.frame,804,507,0
2022.08.17\0\4_542.frame,334,119,8
2022.08.17\0\4_542.frame,745,94,0
2022.08.17\0\4_542.frame,627,153,0
2022.08.17\0\4_542.frame,332,330,0
2022.08.17\0\4_542.frame,686,330,0
2022.08.17\0\4_542.frame,273,389,0
2022.08.17\0\4_542.frame,391,448,0
2022.08.17\0\4_778.frame,641,146,1
2022.08.17\0\4_778.frame,690,154,1
2022.08.17\0\4_778.frame,636,212,1
2022.08.17\0\4_778.frame,683,212,1
2022.08.17\0\4_778.frame,155,94,0
2022.08.17\0\4_778.frame,155,153,0
2022.08.17\0\4_778.frame,450,389,0
2022.08.17\0\4_778.frame,804,389,0
2022.08.17\0\4_778.frame,214,448,0
2022.08.17\0\4_778.frame,568,448,0
2022.08.17\0\4_779.frame,661,508,1
2022.08.17\0\4_779.frame,214,94,0
2022.08.17\0\4_779.frame,509,94,0
2022.08.17\0\4_779.frame,627,271,0
2022.08.17\0\4_779.frame,391,330,0
2022.08.17\0\4_797.frame,608,260,5
2022.08.17\0\4_797.frame,631,212,5
2022.08.17\0\4_797.frame,391,94,0
2022.08.17\0\4_856.frame,528,516,0
2022.08.17\0\4_856.frame,155,153,0
2022.08.17\0\4_856.frame,509,153,0
2022.08.17\0\4_856.frame,214,212,0
2022.08.17\0\4_856.frame,745,271,0
2022.08.17\0\4_856.frame,214,389,0
2022.08.17\0\4_856.frame,214,448,0
2022.08.17\0\5_094.frame,547,258,13
2022.08.17\0\5_094.frame,332,507,0
2022.08.17\0\5_151.frame,259,99,1
2022.08.17\0\5_151.frame,236,97,1
2022.08.17\0\5_151.frame,271,213,1
2022.08.17\0\5_151.frame,804,153,0
2022.08.17\0\5_151.frame,627,330,0
2022.08.17\0\5_151.frame,686,330,0
2022.08.17\0\5_151.frame,804,389,0
2022.08.17\0\5_210.frame,627,271,0
2022.08.17\0\5_210.frame,273,448,0
2022.08.17\0\5_210.frame,214,507,0
2022.08.17\0\5_236.frame,214,94,0
2022.08.17\0\5_236.frame,155,212,0
2022.08.17\0\5_236.frame,686,507,0
2022.08.17\0\5_319.frame,330,501,11
2022.08.17\0\5_319.frame,350,424,11
2022.08.17\0\5_319.frame,370,308,11
2022.08.17\0\5_319.frame,376,232,11
2022.08.17\0\5_319.frame,366,285,11
2022.08.17\0\5_319.frame,745,448,0
2022.08.17\0\5_319.frame,568,507,0
2022.08.17\0\5_434.frame,628,133,1
2022.08.17\0\5_434.frame,804,389,0
2022.08.17\0\5_529.frame,423,222,0
2022.08.17\0\5_529.frame,332,153,0
2022.08.17\0\5_529.frame,627,153,0
2022.08.17\0\5_529.frame,627,212,0
2022.08.17\0\5_529.frame,686,212,0
2022.08.17\0\5_529.frame,332,271,0
2022.08.17\0\5_529.frame,155,448,0
2022.08.17\0\5_840.frame,807,105,1
2022.08.17\0\5_840.frame,555,153,1
2022.08.17\0\5_840.frame,214,330,0
2022.08.17\0\5_840.frame,391,507,0
2022.08.23\0\1_322.frame,724,168,0
2022.08.23\0\1_322.frame,214,212,0
2022.08.23\0\1_322.frame,627,212,0
2022.08.23\0\1_322.frame,745,330,0
2022.08.23\0\1_322.frame,155,448,0
2022.08.23\0\1_322.frame,686,448,0
2022.08.23\0\1_322.frame,745,448,0
2022.08.23\0\1_322.frame,214,507,0
2022.08.23\0\1_322.frame,509,507,0
2022.08.23\0\2_253.frame,268,93,1
2022.08.23\0\2_253.frame,271,213,1
2022.08.23\0\2_253.frame,165,100,1
2022.08.23\0\2_253.frame,745,212,0
2022.08.23\0\2_253.frame,745,330,0
2022.08.23\0\2_253.frame,804,389,0
2022.08.23\0\2_253.frame,686,507,0
2022.08.23\0\2_556.frame,637,252,1
2022.08.23\0\2_556.frame,635,391,1
2022.08.23\0\2_556.frame,635,335,1
2022.08.23\0\2_556.frame,634,283,1
2022.08.23\0\2_556.frame,633,144,1
2022.08.23\0\2_556.frame,634,422,1
2022.08.23\0\2_556.frame,866,275,0
2022.08.23\0\2_556.frame,746,98,0
2022.08.23\0\2_556.frame,332,212,0
2022.08.23\0\3_460.frame,704,129,1
2022.08.23\0\3_460.frame,711,186,1
2022.08.23\0\3_460.frame,698,95,1
2022.08.23\0\3_460.frame,332,153,0
2022.08.23\0\3_460.frame,214,212,0
2022.08.23\0\3_460.frame,273,507,0
2022.08.23\0\3_460.frame,391,507,0
2022.08.23\0\3_611.frame,760,178,8
2022.08.23\0\3_611.frame,155,271,0
2022.08.23\0\3_611.frame,391,448,0
2022.08.23\0\3_683.frame,840,196,1
2022.08.23\0\3_683.frame,840,220,1
2022.08.23\0\3_683.frame,838,177,1
2022.08.23\0\3_683.frame,509,212,0
2022.08.23\0\3_683.frame,155,389,0
2022.08.23\0\3_767.frame,482,471,11
2022.08.23\0\3_767.frame,481,497,11
2022.08.23\0\3_767.frame,745,212,0
2022.08.23\0\3_767.frame,804,448,0
2022.08.23\0\3_869.frame,626,321,1
2022.08.23\0\3_869.frame,332,212,0
2022.08.23\0\3_869.frame,804,448,0
2022.08.23\0\3_871.frame,512,447,1
2022.08.23\0\3_871.frame,449,506,1
2022.08.23\0\3_871.frame,508,507,1
2022.08.23\0\3_871.frame,408,329,1
2022.08.23\0\3_871.frame,403,199,1
2022.08.23\0\3_871.frame,401,99,1
2022.08.23\0\3_871.frame,745,330,0
2022.08.23\0\3_871.frame,155,389,0
2022.08.23\0\4_193.frame,749,368,10
2022.08.23\0\4_193.frame,273,271,0
2022.08.23\0\4_193.frame,568,271,0
2022.08.23\0\4_193.frame,155,389,0
2022.08.23\0\4_552.frame,723,107,1
2022.08.23\0\4_552.frame,332,330,0
2022.08.23\0\4_552.frame,391,507,0
2022.08.23\0\4_698.frame,359,96,1
2022.08.23\0\4_698.frame,359,222,1
2022.08.23\0\4_698.frame,354,167,1
2022.08.23\0\4_698.frame,804,330,0
2022.08.23\0\4_807.frame,821,212,1
2022.08.23\0\4_807.frame,450,94,0
2022.08.23\0\4_807.frame,450,448,0
2022.08.23\0\4_807.frame,450,507,0
2022.08.23\0\4_807.frame,509,507,0
2022.08.23\0\4_828.frame,568,153,0
2022.08.23\0\4_828.frame,450,271,0
2022.08.23\0\4_828.frame,686,330,0
2022.08.23\0\5_634.frame,668,308,12
2022.08.23\0\5_808.frame,196,464,13
2022.08.23\0\5_808.frame,155,94,0
2022.08.23\0\5_808.frame,509,153,0
2022.08.23\0\5_808.frame,568,330,0
2022.09.05\0\0_287.frame,693,217,1
2022.09.05\0\0_287.frame,273,153,0
2022.09.05\0\0_287.frame,391,153,0
2022.09.05\0\0_287.frame,450,389,0
2022.09.05\0\0_287.frame,214,448,0
2022.09.05\0\0_287.frame,745,448,0
2022.09.05\0\0_451.frame,156,509,4
2022.09.05\0\0_451.frame,274,507,4
2022.09.05\0\0_451.frame,79,125,4
2022.09.05\0\0_451.frame,233,106,4
2022.09.05\0\0_451.frame,389,76,4
2022.09.05\0\0_451.frame,560,78,4
2022.09.05\0\0_451.frame,435,509,4
2022.09.05\0\0_451.frame,312,349,4
2022.09.05\0\0_451.frame,509,330,0
2022.09.05\0\0_451.frame,627,389,0
2022.09.05\0\0_864.frame,296,90,13
2022.09.05\0\0_864.frame,804,271,0
2022.09.05\0\0_864.frame,627,330,0
2022.09.05\0\0_864.frame,686,448,0
2022.09.05\0\0_887.frame,155,153,0
2022.09.05\0\0_887.frame,332,153,0
2022.09.05\0\0_887.frame,686,271,0
2022.09.05\0\0_887.frame,391,330,0
2022.09.05\0\0_887.frame,509,330,0
2022.09.05\0\1_217.frame,214,94,0
2022.09.05\0\1_217.frame,745,389,0
2022.09.05\0\1_217.frame,391,448,0
2022.09.05\0\1_217.frame,804,448,0
2022.09.05\0\1_217.frame,273,507,0
2022.09.05\0\1_760.frame,805,94,1
2022.09.05\0\1_760.frame,568,94,0
2022.09.05\0\1_760.frame,450,212,0
2022.09.05\0\1_760.frame,568,212,0
2022.09.05\0\1_760.frame,332,330,0
2022.09.05\0\2_100.frame,510,453,0
2022.09.05\0\2_100.frame,214,153,0
2022.09.05\0\2_100.frame,155,212,0
2022.09.05\0\2_100.frame,214,389,0
2022.09.05\0\2_100.frame,804,448,0
2022.09.05\0\2_100.frame,155,507,0
2022.09.05\0\2_157.frame,686,212,0
2022.09.05\0\2_157.frame,155,389,0
2022.09.05\0\2_157.frame,745,507,0
2022.09.05\0\2_487.frame,806,157,1
2022.09.05\0\2_686.frame,151,89,5
2022.09.05\0\2_686.frame,391,389,0
2022.09.05\0\2_686.frame,332,507,0
2022.09.05\0\2_686.frame,509,507,0
2022.09.05\0\3_129.frame,692,220,1
2022.09.05\0\3_129.frame,155,153,0
2022.09.05\0\3_129.frame,391,212,0
2022.09.05\0\3_129.frame,214,389,0
2022.09.05\0\3_241.frame,509,153,0
2022.09.05\0\3_241.frame,568,271,0
2022.09.05\0\3_241.frame,214,330,0
2022.09.05\0\3_241.frame,568,330,0
2022.09.05\0\3_241.frame,804,507,0
2022.09.05\0\3_497.frame,773,82,5
2022.09.05\0\3_497.frame,868,100,1
2022.09.05\0\3_661.frame,394,451,5
2022.09.05\0\3_661.frame,148,514,5
2022.09.05\0\3_661.frame,745,271,0
2022.09.05\0\3_661.frame,627,448,0
2022.09.05\0\3_661.frame,686,507,0
2022.09.05\0\3_850.frame,686,153,0
2022.09.05\0\3_850.frame,332,389,0
2022.09.05\0\3_851.frame,155,153,0
2022.09.05\0\3_851.frame,450,153,0
2022.09.05\0\3_851.frame,155,212,0
2022.09.05\0\3_851.frame,214,212,0
2022.09.05\0\3_851.frame,568,212,0
2022.09.05\0\4_105.frame,572,455,7
2022.09.05\0\4_105.frame,686,94,0
2022.09.05\0\4_105.frame,804,94,0
2022.09.05\0\4_105.frame,450,271,0
2022.09.05\0\4_112.frame,568,94,0
2022.09.05\0\4_112.frame,450,212,0
2022.09.05\0\4_112.frame,332,389,0
2022.09.05\0\4_112.frame,804,507,0
2022.09.05\0\4_128.frame,745,388,5
2022.09.05\0\4_128.frame,391,153,0
2022.09.05\0\4_128.frame,273,271,0
2022.09.05\0\4_128.frame,273,330,0
2022.09.05\0\4_128.frame,391,330,0
2022.09.05\0\4_128.frame,332,507,0
2022.09.05\0\4_128.frame,450,507,0
2022.09.05\0\4_200.frame,743,278,1
2022.09.05\0\4_200.frame,741,322,1
2022.09.05\0\4_200.frame,391,330,0
2022.09.05\0\4_200.frame,332,507,0
2022.09.05\0\4_447.frame,690,99,5
2022.09.05\0\4_447.frame,753,94,5
2022.09.05\0\4_467.frame,784,287,0
2022.09.05\0\4_467.frame,450,153,0
2022.09.05\0\4_467.frame,509,153,0
2022.09.05\0\4_467.frame,155,330,0
2022.09.05\0\4_467.frame,332,448,0
2022.09.05\0\4_467.frame,568,448,0
2022.09.05\0\4_467.frame,804,448,0
2022.09.05\0\4_493.frame,155,507,0
2022.09.05\0\4_493.frame,273,507,0
2022.09.05\0\4_584.frame,508,389,1
2022.09.05\0\4_623.frame,691,221,1
2022.09.05\0\4_623.frame,690,280,1
2022.09.05\0\4_623.frame,691,450,1
2022.09.05\0\4_623.frame,450,507,0
2022.09.05\0\4_837.frame,391,94,0
2022.09.05\0\4_837.frame,450,153,0
2022.09.05\0\4_837.frame,155,212,0
2022.09.05\0\4_837.frame,214,389,0
2022.09.05\0\4_837.frame,509,448,0
2022.09.05\0\4_880.frame,569,506,1
2022.09.05\0\4_880.frame,622,457,1
2022.09.05\0\4_880.frame,620,509,1
2022.09.05\0\4_880.frame,391,153,0
2022.09.05\0\4_880.frame,155,212,0
2022.09.05\0\4_880.frame,509,271,0
2022.09.05\0\4_880.frame,568,271,0
2022.09.05\0\4_880.frame,391,389,0
2022.09.05\0\4_880.frame,391,448,0
2022.09.05\0\4_890.frame,558,285,1
2022.09.05\0\4_890.frame,155,94,0
2022.09.05\0\4_893.frame,592,458,0
2022.09.05\0\4_893.frame,568,153,0
2022.09.05\0\4_893.frame,273,212,0
2022.09.05\0\4_893.frame,568,271,0
2022.09.05\0\4_893.frame,686,330,0
2022.09.05\0\4_893.frame,804,330,0
2022.09.05\0\5_112.frame,804,153,0
2022.09.05\0\5_112.frame,509,271,0
2022.09.05\0\5_112.frame,686,448,0
2022.09.05\0\5_161.frame,273,153,0
2022.09.05\0\5_161.frame,509,153,0
2022.09.05\0\5_161.frame,155,212,0
2022.09.05\0\5_161.frame,804,271,0
2022.09.05\0\5_161.frame,155,389,0
2022.09.05\0\5_161.frame,509,448,0
2022.09.05\0\5_198.frame,155,271,0
2022.09.05\0\5_198.frame,214,330,0
2022.09.05\0\5_198.frame,214,389,0
2022.09.05\0\5_198.frame,391,448,0
2022.09.05\0\5_268.frame,156,150,5
2022.09.05\0\5_268.frame,686,271,0
2022.09.05\0\5_268.frame,804,330,0
2022.09.05\0\5_268.frame,627,389,0
2022.09.05\0\5_268.frame,391,448,0
2022.09.05\0\5_268.frame,155,507,0
2022.09.05\0\5_268.frame,745,507,0
2022.09.05\0\5_450.frame,801,93,4
2022.09.05\0\5_450.frame,609,88,4
2022.09.05\0\5_450.frame,572,195,4
2022.09.05\0\5_450.frame,868,501,4
2022.09.05\0\5_450.frame,839,276,4
2022.09.05\0\5_474.frame,525,150,8
2022.09.05\0\5_474.frame,568,389,0
2022.09.05\0\5_474.frame,686,448,0
2022.09.05\0\5_897.frame,509,153,0
2022.09.05\0\5_897.frame,627,153,0
